CHUNK,TIPO,PREGUNTA,RESPUESTA
Placa Armada Orange: Conmutador Doble Matte Negro. Disfruta de lo más nuevo que Promart.pe trae para ti.,DESCRIPCION,,
botin seguridad force t-45 de la marca bata del area de herramientas para los seguridad industrial de la linea calzado de seguridad de procedencia nacional al precio de 169.9 soles,PRODUCTO,,
Mojarse las manos y aplicar el producto. Frotar hasta producir abundante espuma. Enjuagar y secar las manos.,RECOMENDACIONES,,
"altura del producto 94.30 cm, ancho del producto 77.00 cm, profundidad del producto 65.00 cm, volumen del producto 471971.5, diametro del producto 0, ean 2000001554425, medidas 77.00x65.00x94.30, tipo de producto cocina, modelo cx781 inox xplus, color plata, material acero, garantía 1 año, procedencia nacional, país de origen perú",FICHA,,
"Tener en cuenta que el tablero electrico a instalar sea tipo riel, tener en cuenta el calibre del cable antes de instalar el interruptor termomagnético.",RECOMENDACIONES,,
"ancho del producto 1.00 cm, profundidad del producto 1.00 cm, volumen del producto 0, ean 2000001112670, color no aplica, garantía 1 año, procedencia nacional",FICHA,,
Kit Inca Denver de gran durabilidad y diseño compacto. Ideal para ahorrar espacio y mantener en orden todos tus accesorios dentro del baño.,DESCRIPCION,,
Colocar en superficies planas. Limpiar con paño húmedo.,RECOMENDACIONES,,
Cubrir con cinta de papel antes de fraguar. Colocar sobre superficie limpia y seca. Limpiar con trapo de algodón seco.,RECOMENDACIONES,,
"tamaño del producto pequeño, altura del producto 1.00 cm, ancho del producto 240.00 cm, profundidad del producto 1.50 cm, volumen del producto 360, ean 7754021007977, medidas 240.00x1.50x1.00, tipo de producto listelo, modelo borde l  brill, color gris, material aluminio, garantía 1 año, procedencia nacional, país de origen china",FICHA,,
"cpp duralatex blanco humo 4gl de la marca cpp del area de pinturas para los esmaltes, barnices y solventes de la linea anticorrosivos de procedencia nacional al precio de 245.0 soles",PRODUCTO,,
"Ideal para uso residencial, dormitorios, pasillos, salas y hall.",RECOMENDACIONES,,
"altura del producto 20.50 cm, ancho del producto 9.50 cm, profundidad del producto 9.50 cm, volumen del producto 1850.125, ean 7755236000579, medidas 9.50x9.50x20.50, tipo de producto gel, modelo no aplica, color transparente, material otros, garantía 06 meses por defectos de fabricación, procedencia nacional, país de origen perú",FICHA,,
"profundidad del producto 2.80 cm, volumen del producto 0, diametro del producto 4.80 cm, ean 3165140518406, tipo de producto sierras copa, modelo hb187, color blanco, material aleación de metales, garantía 6 meses, procedencia nacional, país de origen alemania",FICHA,,
"altura del producto 5.00 cm, ancho del producto 100.00 cm, profundidad del producto 60.00 cm, volumen del producto 30000, ean 7754021017006, medidas 100.00x60.00x5.00, tipo de producto piso, modelo ondas, color negro, material pvc, garantía 1 año, procedencia nacional, país de origen china",FICHA,,
"volumen del producto 0, ean 7756962001298, color no aplica, garantía 1 año, procedencia nacional",FICHA,,
silla plástica (blanco/negro)-42×58×80¿cm de la marca sm del area de aire libre y temporada para los muebles de plastico de la linea sillas de plastico de procedencia importado al precio de 44.9 soles,PRODUCTO,,
Excelente calidad. Resistencia y durabilidad.,CARACTERISTICAS,,
"acabado vitrificado, altura del producto 3.00 cm, ancho del producto 45.00 cm, profundidad del producto 0.80 cm, volumen del producto 108, diametro del producto 0, ean 7754021012698, medidas 45.00x0.80x3.00, tipo de producto listelo, modelo cloe, color blanco, material cerámica, garantía por defecto de fabricación, procedencia nacional, país de origen perú",FICHA,,
Puertas contra placadas en HDF  de 3 mm con bastidores de pino radiata y  refuerzo interior para colocar bisagra tipo vaivén. Cuenta con un espacio de 12.5 x 167.5 cm para colocar vidrio. Ideal para espacios de cocina o comedor. Cuenta con un relleno Honey Comb. Estabilidad gracias a su estructura compuesta de madera pino libre de tensiones.,CARACTERISTICAS,,
"pDisfruta de deliciosos waffles frescos con la Waflera Personal 10cm Negra Holstein, la herramienta perfecta para los amantes del desayuno. Su diseño compacto y liviano facilita el transporte y almacenamiento, mientras que la cobertura antiadherente libre de PFOA garantiza una limpieza sencilla y rápida. Características y beneficios de la Waflera personal 10cm negra Holstein: Cobertura antiadherente libre de PFOA para una limpieza rápida y fácil.br• Canal antiderrames que previene desastres y mantiene tu cocina limpia.br• Diseño compacto y liviano ideal para llevar y almacenar con facilidad.br• Luces indicadoras para cocinar a la temperatura óptima.",DESCRIPCION,,
filtro de aire briggs rect 3 y 5 hp de la marca oregon del area de jardin para los maquinaria de jardin de la linea accesorios para maquinas de procedencia nacional al precio de 21.9 soles,PRODUCTO,,
pelota inflable princesas de la marca bestway del area de jardin para los productos para piscinas de la linea flotadores y accesorios de procedencia importado al precio de 9.9 soles,PRODUCTO,,
"Prepara un excelente chancho, pollo o la carne que prefieras con esta Parilla a carbón. No esperes más y disfruta de tardes inovidables con tu familia.",DESCRIPCION,,
pegamento para pvc 16 oz(473ml) regular dorado de la marca oatey del area de gasfiteria para los tubos y conexiones de la linea selladores y pegamen de procedencia nacional al precio de 39.0 soles,PRODUCTO,,
papel higienico jumbo 4x500 mt de la marca orange del area de limpieza para los dispensadores y recargas de la linea recargas de papel de procedencia nacional al precio de 46.9 soles,PRODUCTO,,
Vida útil aproximadamente de 30000 horas con un ángulo de iluminación de 100°.,OBSERVACIONES,,
"Olla arrocera multiusos de 1.2 litros de capacidad que rinde hasta 3/4 de kg de arroz graneado dependiendo el tipo.Cuenta con vaporera en la parte superior, tapa de vidrio refractario que permite el escape del vapor, luces indicadoras de funcionamiento y función warm que mantiene al arroz caliente.",DESCRIPCION,,
"profundidad del producto 42.00 cm, volumen del producto 0, ean 2000003652488, tipo de producto wincha, modelo no aplica, color negro, material acero/plástico, garantía 06 meses por defectos de fabricación, procedencia nacional",FICHA,,
"altura del producto 7.50 cm, volumen del producto 0, diametro del producto 0.40 cm, ean 3165140288934, tipo de producto broca, modelo hss-g, color plata, material acero, garantía 1 año, procedencia nacional, país de origen alemania",FICHA,,
"Se puede usar en lugares con mucha iluminación gracias a su láser verde que es 4 veces más visible. Con este dispositivo es mucho más fácil realizar instalaciones. Además es posible obtener trazados mucho más rápidos y sin ayudante, todo esto gracias a todas sus ventajas. Desarrollado para nivelación horizontal que permite eliminar las posibles inclinaciones de una superficie al realizar la instalación y para nivelación vertical que permite instalaciones perfectamente verticales en las paredes. Además, cuenta con nivelación en escuadra. El trípode Bosch BT 150 fue desarrollado para colocar niveles y medidores exactamente donde lo requieras para un trabajo continuo y mucho más preciso, la rosca de este trípode es de ¼” que encaja perfectamente con los equipos Bosch;la amplitud de altura de trabajo es de 55-157 cm, lo que brinda mayor practicidad y mediciones precisas, especialmente en grandes distancias.",CARACTERISTICAS,,
"acabado no aplica, altura del producto 20.00 cm, ancho del producto 6.50 cm, profundidad del producto 6.50 cm, volumen del producto 845, diametro del producto 6.50 cm, ean 790920060320, medidas 6.50x6.50x20.00, tipo de producto spray, modelo no aplica, color azul, material acrílico, garantía 1 año, procedencia nacional, país de origen china",FICHA,,
No usar elementos punzo cortantes,RECOMENDACIONES,,
Excelente calidad. Resistencia y durabilidad a su alcance.,CARACTERISTICAS,,
Para asegurar el cable se ejerce presión a la presilla con un alicate.,OBSERVACIONES,,
"altura del producto 5.00 cm, ancho del producto 6.50 cm, profundidad del producto 2.00 cm, volumen del producto 65, ean 2000001452554, medidas 6.50x2.00x5.00, tipo de producto válvula, modelo de bola, color verde, material polipropileno, garantía por defecto de fabricación, procedencia nacional, país de origen turquía",FICHA,,
"volumen del producto 0, ean 4242002807843, color no aplica, garantía 1 año, procedencia nacional",FICHA,,
Clavo especialmente diseñado para trabajar sobre superficies duras como el concreto.,DESCRIPCION,,
"Pieza de acero inoxidable, ideal para trabajos de construcción. Podrás transportarlo de un lugar a otro, porque es altamente resistente. Fácil de instalar y adaptar a diversos procesos.",DESCRIPCION,,
"altura del producto 7.50 cm, ancho del producto 19.00 cm, profundidad del producto 26.00 cm, volumen del producto 3705, ean 3165140785631, medidas 19.00x26.00x7.50, tipo de producto sierra, modelo gst 18v-li, color azul, garantía 2 años, procedencia nacional",FICHA,,
cerradura perilla interior  ac. inox. de la marca eurolocks del area de ferreteria para los chapas y cerrajeria de la linea cerraduras cilin/tub de procedencia nacional al precio de 20.9 soles,PRODUCTO,,
Lavar bien luego de su uso. Evite el uso de esponjas abrasivas al momento de su limpieza.,RECOMENDACIONES,,
"Set de organizadores comprendido por 8 bandejas o compartimentos hecho de plástico resistente, el diseño de enclavamiento le permite personalizarlo para que se ajuste a cualquier cajón, perfecto para la cocina, baño, oficina o similares.",CARACTERISTICAS,,
"volumen del producto 0, ean 2000000283845, color no aplica, garantía 1 año, procedencia nacional",FICHA,,
Zamac acabado blanco. Utilice los tornillos y clavijas que mejor se adapten a su soporte.,OBSERVACIONES,,
Puede ser ubicada en cualquier espacio del hogar u oficina.,RECOMENDACIONES,,
Garantía de 10 años en el motor.,OBSERVACIONES,,
"Capelo recto queprotege la cubierta de manchas y salpicaduras;su diseño con cierre amortiguado evita accidentes. Comal teflonado. Parrillas con máxima seguridad y estabilidad para que sea posible desplazar ollas fácilmente, sin importar su peso ni tamaño. Quemadores Avant: 1 fast cook, potente;1 duo professional ring, que cuenta con mayor versatilidad y permite encender un anillo de flama para recipientes pequeños o dos para recipientes grandes;y 2 quemadores estándar. En horno: parrilla autodeslizante. Easy clean pro. 220 V/60 Hz.",CARACTERISTICAS,,
estante e2 home - blanco de la marca tuhome del area de muebles para los oficinas de la linea bibliotecas/estantes de procedencia nacional al precio de 419.0 soles,PRODUCTO,,
"Repuesto de paño microfibra, ideal para Set de Mopa de la marca Neco, muy fácil de colocar gracias a los ganchos o grapas de plástico",CARACTERISTICAS,,
"altura del producto 30.00 cm, ancho del producto 122.00 cm, profundidad del producto 122.00 cm, volumen del producto 446520, ean 6941607330517, medidas 122.00x122.00x30.00, tipo de producto piscina, modelo princesas disney, color multicolor, material pvc, garantía 1 mes, procedencia importado, país de origen china",FICHA,,
"acabado mate, altura del producto 2.20 cm, ancho del producto 100.00 m, profundidad del producto 0.30 cm, volumen del producto 66, ean 7798084552357, medidas 100.00x0.30x2.20, tipo de producto tapacanto, modelo grueso 3mm, color marrón, material pvc, garantía por defecto de fabricación, procedencia nacional, país de origen chile",FICHA,,
"altura del producto 33.00 cm, ancho del producto 34.00 cm, profundidad del producto 34.00 cm, volumen del producto 38148, ean 2000001634257, medidas 34.00x34.00x33.00, tipo de producto luces, modelo navidad, color no aplica, material metal/plástico, garantía por defecto de fabricación, procedencia importado, país de origen china",FICHA,,
"altura del producto 56.00 cm, ancho del producto 28.00 cm, profundidad del producto 23.00 cm, volumen del producto 36064, diametro del producto 0, ean 7750410006934, medidas 28.00x23.00x56.00, tipo de producto enfriador, modelo p-02, color blanco, material baquelita, garantía 2 años, procedencia nacional, país de origen china",FICHA,,
ropero oslo 4 puertas maple de la marca orange del area de muebles para los dormitorios de la linea closets rta de procedencia importado al precio de 399.0 soles,PRODUCTO,,
"altura del producto 6.00 cm, ancho del producto 38.00 cm, profundidad del producto 38.00 cm, volumen del producto 8664, diametro del producto 38.00 cm, ean 7750902123774, medidas 38.00x38.00x6.00, tipo de producto plafon led, modelo raso shiny, color blanco, material policarbonato, garantía 1 año, procedencia nacional, país de origen china",FICHA,,
